sample	chr	start_pos	end_pos
NCIH510	chr1	39787248	39913303
NCIH510	chr1	39817854	39821167
NCIH510	chr1	39828795	39831216
NCIH510	chr1	39841061	39848532
NCIH510	chr1	39895224	39897608
NCIH510	chr1	39898323	39901432
NCIH510	chr1	40389165	40389683
NCIH510	chr1	41606248	41606339
NCIH510	chr1	41606248	41606429
NCIH510	chr1	41606248	43593624
NCIH510	chr1	41700294	41700836
NCIH510	chr1	42910299	43593624
NCIH510	chr1	42910299	43594214
NCIH510	chr1	42937533	42938079
NCIH510	chr1	43566905	43567343
NCIH510	chr1	43594217	44443895
NCIH510	chr1	43594228	44445727
NCIH510	chr1	43606306	43607032
NCIH510	chr1	43651328	43651883
NCIH510	chr1	43895341	43895762
NCIH510	chr1	43920098	43921276
NCIH510	chr1	44229722	44230244
NCIH510	chr1	44282474	44283111
NCIH510	chr2	139760690	139760851
NCIH510	chr2	139760754	139760851
NCIH510	chr2	173306986	173307710
NCIH510	chr2	173404676	173405228
NCIH510	chr2	173589827	173590331
NCIH510	chr2	173654673	173655134
NCIH510	chr2	175184282	175184992
NCIH510	chr18	30586893	30899749
NCIH510	chr18	42088761	42137264
NCIH510	chr18	74490945	74499321
OVCAR8	chr2	16305153	16305335
OVCAR8	chr5	14131147	15771643
OVCAR8	chr5	14131185	15771643
OVCAR8	chr5	15213042	15229678
OVCAR8	chr5	97786598	97794153
U251MG	chr8	126590133	126757904
U251MG	chr8	126687900	126775040
NCIH510	chr2	182001338	182001806
NCIH510	chr8	88301522	88301998
NCIH510	chr8	89331258	89331786
NCIH510	chr8	89610669	89611149
NCIH510	chr8	89727504	89727954
NCIH510	chr8	89962434	89963145
NCIH510	chr8	90204243	90204715
NCIH510	chr8	90291579	90292099
NCIH510	chr8	90358142	90358585
NCIH510	chr8	90543206	90543812
NCIH510	chr8	90700975	90701402
NCIH510	chr8	90766520	90767276
NCIH510	chr8	90920328	90920803
NCIH510	chr8	92674330	92675212
NCIH510	chr8	93191049	93191529
NCIH510	chr8	93412924	93413560
NCIH510	chr8	93506450	93506879
NCIH510	chr8	93863619	93864088
NCIH510	chr8	93902419	93903005
NCIH510	chr8	93907407	93907932
NCIH510	chr8	95116566	95143123
NCIH510	chr8	95212497	95213090
NCIH510	chr8	95235911	95237081
NCIH510	chr8	97242049	97242052
NCIH510	chr8	97242622	97253703
NCIH510	chr8	101905303	101905841
NCIH510	chr8	101958295	101959347
NCIH510	chr8	101963352	101963818
NCIH510	chr8	103677915	105625347
NCIH510	chr8	104190183	104190753
NCIH510	chr8	104315213	104315942
NCIH510	chr8	104317764	104318761
NCIH510	chr8	104412406	104412979
NCIH510	chr8	104471518	104471982
NCIH510	chr8	104725329	104725844
NCIH510	chr8	104778273	104778820
NCIH510	chr8	104792843	104793451
NCIH510	chr8	104862005	104862762
NCIH510	chr8	104900752	104901177
NCIH510	chr8	105335748	105336170
NCIH510	chr8	105627159	105698558
NCIH510	chr8	105627252	105699092
NCIH510	chr8	106216756	106264807
NCIH510	chr8	106264599	106679113
NCIH510	chr8	106264693	106679113
NCIH510	chr8	106386118	106387453
NCIH510	chr8	106642327	106642831
NCIH510	chr8	106915019	106921599
NCIH510	chr8	107525095	107531210
NCIH510	chr8	107529357	107530341
NCIH510	chr8	107529357	109530349
NCIH510	chr8	109272955	109273425
NCIH510	chr8	109526658	109530349
NCIH510	chr8	127307900	127335626
NCIH510	chr8	127335370	127341348
NCIH510	chr8	127337605	127337773
NCIH510	chr8	127358629	128452921
NCIH510	chr8	128046656	128226846
NCIH510	chr8	128312023	128312508
NCIH510	chr8	128459020	128657988
NCIH510	chr8	128459020	128662416
NCIH510	chr8	128469983	128470537
NCIH510	chr8	128659036	128662416
NCIH510	chr8	132180735	133135878
NCIH510	chr8	132302186	132302847
NCIH510	chr8	132399117	132399568
NCIH510	chr8	132405368	132405956
NCIH510	chr8	132450719	132451285
NCIH510	chr8	132574162	132574727
NCIH510	chr8	132615466	132616679
NCIH510	chr8	132927174	132927701
NCIH510	chr8	133051271	133051841
NCIH510	chr8	140789343	141036729
NCIH510	chr8	141027872	141036729
NCIH510	chr11	134055477	134056037
HS746T	chr7	106583354	107780150
59M	chr8	51817582	51818907
59M	chr8	52712046	56012638
59M	chr8	52782554	52788403
59M	chr8	52789073	56014575
59M	chr8	65533018	65573948
59M	chr8	71974787	71975209
59M	chr8	124484622	125582884
59M	chr8	125588889	125953949
59M	chr11	38791107	38791118
59M	chr15	100146719	100152915
RMGI	chr4	1735464	1811640
RMGI	chr4	2710379	2807673
SKOV3	chr3	168883075	168999407
SKOV3	chr3	168978832	169010389
SKOV3	chr3	168980328	169088600
SKOV3	chr14	73194603	73224210
SKOV3	chr17	39516705	39729737
MKN74	chr15	96047889	96467823
MKN74	chr15	96047934	96467823
MKN7	chr1	234526421	234711586
MKN7	chr1	234534325	234705504
MKN7	chr1	234640234	234865656
MKN7	chr1	234640267	234865656
MKN7	chr1	234758081	235051488
MKN7	chr7	23361581	23361731
NCIH510	chr17	48109408	48405683
NCIH510	chr17	48121621	48341201
NCIH510	chr17	48177836	48178566
NCIH510	chr18	871074	872943
GCIY	chr6	124312835	124312905
GCIY	chr6	124340211	124587375
GCIY	chr6	124340211	125105698
GCIY	chr6	125112814	125306548
GCIY	chr6	125294992	125295756
GCIY	chr6	125313457	125444921
GCIY	chr8	80642673	80652755
GCIY	chr8	100897027	100898039
GCIY	chr8	101171948	101238049
GCIY	chr8	101208032	101300679
GCIY	chr8	101301012	101347650
GCIY	chr8	101375379	101473031
GCIY	chr8	101375379	101548909
GCIY	chr8	101375379	101568466
GCIY	chr8	101471587	101472414
GCIY	chr8	101525816	101650188
GCIY	chr8	101554633	101555611
GCIY	chr8	101579494	101580087
GCIY	chr8	101591606	102411613
GCIY	chr8	101659980	102177404
GCIY	chr8	101942274	102177404
GCIY	chr8	101942274	102397461
GCIY	chr8	102166982	102168143
GCIY	chr8	102524642	102594537
GCIY	chr8	102772303	102914596
GCIY	chr8	102776425	102793467
GCIY	chr8	102781234	102782898
GCIY	chr8	102788024	102789319
GCIY	chr8	102791015	102791597
GCIY	chr8	102797164	102811110
GCIY	chr8	102807539	102809166
GCIY	chr8	127037392	127065682
GCIY	chr8	127037392	127214498
GCIY	chr8	127076046	127214498
GCIY	chr8	127076046	127282487
GCIY	chr8	127274009	127274693
GCIY	chr8	127405339	127677008
GCIY	chr8	127694144	127787173
GCIY	chr8	127835375	127842378
PC3	chr14	68249032	68381655
HCC1187	chr20	32340799	32595112
MKN7	chr11	67340846	67640663
MKN1	chr2	218417534	218418766
MKN1	chr12	24748861	27323063
MKN1	chr12	24748900	27323062
MKN1	chr12	25590144	25591139
MKN1	chr12	27885473	28079211
MKN1	chr12	28090829	30765357
MKN1	chr12	28090889	30765357
MKN1	chr12	28443776	28443853
MKN1	chr12	30765858	31205019
MKN1	chr12	30765858	31205363
JHOS2	chr20	63833257	63943130
NCIH1435	chr15	92861521	92932151
UACC812	chr1	113173901	113612036
UACC812	chr1	113173901	113735443
UACC812	chr1	113173974	113173977
UACC812	chr1	113173974	113436588
UACC812	chr1	113272402	113374907
UACC812	chr1	113293657	113735443
UACC812	chr1	113766553	114057462
UACC812	chr1	113766553	114378576
UACC812	chr1	243909229	245269778
UACC812	chr1	243953993	244231396
UACC812	chr1	243953993	244231851
UACC812	chr1	244231707	244465974
UACC812	chr13	48317568	48959207
UACC812	chr13	48568229	48876191
UACC812	chr13	48962485	50011252
UACC812	chr13	48962485	50012381
UACC812	chr13	49510093	49516229
UACC812	chr13	50012089	50495214
UACC812	chr13	50038482	50495214
UACC812	chr13	50039629	50495214
UACC812	chr13	50500942	50938575
UACC812	chr13	50500942	50938667
UACC812	chr13	50500942	50952757
UACC812	chr13	50613846	50619152
UACC812	chr13	51046704	51057143
UACC812	chr13	51046704	51070016
UACC812	chr13	51047533	51058247
UACC812	chr13	51047533	51071002
UACC812	chr13	63156212	64768300
UACC812	chr13	64770291	65656985
UACC812	chr13	65666259	66096667
UACC812	chr13	66378589	68344348
UACC812	chr13	66877448	66981107
UACC812	chr13	67099882	68049863
UACC812	chr13	67292036	67548540
UACC812	chr13	69390269	70152279
UACC812	chr13	69945223	70152279
UACC812	chr13	72465353	72476023
UACC812	chr13	73573440	75835128
UACC812	chr13	74291975	75835128
UACC812	chr13	75615725	75615852
UACC812	chr13	75615841	75615852
UACC812	chr13	76572157	77031774
UACC812	chr13	77487529	77880500
UACC812	chr13	77487529	79991996
UACC812	chr13	79346055	79991996
UACC812	chr13	79657171	79991996
UACC812	chr13	82209583	82211940
UACC812	chr13	84747453	84821627
UACC812	chr13	87077211	87082743
UACC812	chr13	90361952	91220147
UACC812	chr13	90842610	92380506
UACC812	chr13	90842610	92384900
UACC812	chr13	90893202	91139699
UACC812	chr13	91209747	91231667
UACC812	chr13	91220258	91220482
UACC812	chr13	91268378	92459651
UACC812	chr13	91345036	92985339
UACC812	chr13	92722314	93592063
UACC812	chr13	96401904	96548627
UACC812	chr13	96504007	96548627
UACC812	chr17	12865946	13325248
UACC812	chr17	30741419	30847341
UACC812	chr17	38483510	38530268
UACC812	chr17	38514800	38807243
UACC812	chr17	38552040	38807243
UACC812	chr17	38808663	38909327
UACC812	chr17	38808663	39083580
UACC812	chr17	38808663	40295361
UACC812	chr17	39590901	39904330
UACC812	chr17	39590901	39904341
UACC812	chr17	39617631	40384582
UACC812	chr17	39694440	40007216
UACC812	chr17	39844066	39845915
UACC812	chr17	40003038	40224223
UACC812	chr17	40007459	40384582
UACC812	chr17	40108998	40283531
UACC812	chr17	48538269	48539810
UACC812	chr20	31786472	31794181
UACC812	chr20	36469074	36469831
UACC812	chr20	36738596	36778396
UACC812	chr20	51105537	51105540
UACC812	chr20	51105537	51105541
UACC812	chr20	51107146	51108416
UACC812	chr20	51107754	51162444
UACC812	chr20	51107814	51163499
UACC812	chr20	51108143	51108146
UACC812	chr20	51108143	51161960
UACC812	chr20	56801916	56802739
UACC812	chr20	57181863	57187898
UACC812	chr20	57181863	57187958
UACC812	chrX	89204167	89204926
UACC812	chrX	89204167	89205165
UACC812	chrX	89204754	89205694
UACC812	chrX	89205053	89205165
UACC812	chrX	89205913	89206047
UACC812	chrX	89205913	89206594
UACC812	chrX	89205917	89207492
UACC812	chrX	89207288	89207480
UACC812	chrY	6532756	6535611
UACC812	chrY	6535019	6535611
UACC812	chrY	6535076	6535611
NCIH1693	chr10	27577125	30689256
NCIH1693	chr10	27578769	29494997
OVSAHO	chr6	46388094	46961313
NCIH446	chr8	97501060	97656277
NCIH446	chr8	109092671	109187531
NCIH446	chr8	126139667	126179961
NCIH446	chr8	126182327	126563269
NCIH446	chr8	126182327	127841157
NCIH446	chr8	126335110	126337541
NCIH446	chr8	126533333	126534882
NCIH446	chr8	126805558	127661233
NCIH446	chr8	127008030	127010018
NCIH446	chr8	127019099	127106680
NCIH446	chr8	127047710	127052008
NCIH446	chr8	127114353	127115019
NCIH446	chr8	127396856	127400915
NCIH446	chr8	127479718	127841157
NCIH446	chr8	127494146	127503587
NCIH446	chr8	127507563	127513384
NCIH446	chr8	127590432	127595272
NCIH446	chr8	127619085	127620594
NCIH446	chr8	127827446	127828432
NCIH446	chr8	130548127	130565075
NCIH446	chr8	143149122	143169402
NCIH446	chr8	143157867	143159096
NCIH446	chr9	14301840	14302754
NCIH446	chr9	14466137	14470066
NCIH446	chr9	14523578	14526169
OVCAR8	chr1	115232518	115353764
MDAMB175VII	chr8	32845641	32845875
MDAMB175VII	chr11	68207064	68208274
MDAMB175VII	chr11	68339861	68515352
MDAMB175VII	chr11	68515205	68643937
MDAMB175VII	chr11	68644358	70448678
MDAMB175VII	chr11	70452166	70508584
MDAMB175VII	chr11	74415738	74975663
MDAMB175VII	chr11	75096998	79981242
MDAMB175VII	chr11	77325221	77897199
MDAMB175VII	chr11	77898118	77965372
MDAMB175VII	chr11	78423318	78792282
HGC27	chr5	58904563	58992354
HGC27	chr5	59052133	59121035
HCC95	chr8	51817582	51818921
HCC95	chr11	34169373	38783789
HCC95	chr11	34169494	36250243
HCC95	chr11	38791107	38791118
HCC95	chr11	48727091	48727146
HCC95	chr11	48910891	48919195
HCC95	chr11	50709790	50715992
HCC95	chr11	50735556	50736616
HCC95	chr11	50758159	50781065
HCC95	chr11	54369107	54384508
HCC95	chr11	55124827	55125554
JHH1	chr3	168650109	169528272
JHH1	chr3	169245277	169794318
MDAMB361	chr11	68941247	69586074
MDAMB361	chr11	69586690	70411815
KYSE410	chr6	57312345	57794012
KYSE410	chr17	27698905	27772456
KYSE410	chr17	27698905	27921218
KYSE410	chr17	27698905	27922052
KYSE410	chr17	27698905	28126662
KYSE410	chr17	27698905	28129138
KYSE410	chr17	27698905	28358271
KYSE410	chr17	27875983	28128277
KYSE410	chr17	27875983	29195587
KYSE410	chr17	27907248	27907896
KYSE410	chr17	27939443	28053622
KYSE410	chr17	28043014	28043887
KYSE410	chr17	28507746	28518557
KYSE410	chr17	28516590	28563267
KYSE410	chr17	29013528	29014104
KYSE410	chr17	37813310	38344243
KYSE410	chr17	39505582	39809948
KYSE410	chr17	39505582	39812767
KYSE410	chr17	39511091	39512193
KYSE410	chr17	39566808	39571732
KYSE410	chr17	39595896	39809948
KYSE410	chr17	39599234	39604048
KYSE410	chr17	39671307	39678340
KYSE410	chr17	40032482	40033625
MKN7	chr8	123032274	123159679
CORL311	chr11	103296394	103564801
CORL311	chr11	103296394	103566598
CORL311	chr11	104312612	104397022
CORL311	chr11	104402501	106873691
CORL311	chr11	104402501	111223860
CORL311	chr11	104403161	104403814
CORL311	chr11	105077005	105107136
CORL311	chr11	105253718	105254207
CORL311	chr11	106873727	108029615
CORL311	chr11	107781442	107801046
CORL311	chr11	109585104	110618737
CORL311	chr11	109705781	109706320
CORL311	chr11	110619281	111223860
CORL311	chr11	112889785	113804076
CORL311	chr11	112891260	112983991
COLO201	chr7	130706487	130896984
NCIH1694	chr1	155941492	156044999
NCIH2122	chr1	31441528	31570072
NCIH2122	chr1	31775512	31795045
NCIH2122	chr1	34134370	34185001
NCIH2122	chr1	34166336	34185001
NCIH2122	chr1	34166336	34276994
NCIH2122	chr1	34171028	34171638
NCIH2122	chr1	34298573	34310514
NCIH2122	chr1	34307503	34308397
NCIH2122	chr1	34378898	34379355
NCIH2122	chr1	34861888	34863737
NCIH2122	chr1	34862406	34877426
NCIH2122	chr1	34862406	34898790
NCIH2122	chr1	35144816	35252910
NCIH2122	chr1	35204365	35232783
NCIH2122	chr1	35204365	35333941
NCIH2122	chr1	35374183	35376461
NCIH2122	chr1	36844522	36851049
NCIH2122	chr1	36880563	36904718
NCIH2122	chr1	36939366	36949987
NCIH2122	chr1	36948076	36948711
NCIH2122	chr1	36952322	37114970
NCIH2122	chr1	37561027	37697326
NCIH2122	chr1	37785380	37818785
NCIH2122	chr1	37799825	37800322
NCIH2122	chr1	38220826	38236617
NCIH2122	chr1	38220826	38442068
NCIH2122	chr1	38274390	38276518
NCIH2122	chr1	38410320	38442068
NCIH2122	chr1	38410320	38564328
NCIH2122	chr1	38440660	38441237
NCIH2122	chr1	38499765	38564328
NCIH2122	chr1	38527424	38528641
NCIH2122	chr1	38540753	38542042
NCIH2122	chr1	38546797	38564328
NCIH2122	chr1	38547469	38548180
NCIH2122	chr1	38549893	38550979
NCIH2122	chr1	38636978	38904689
NCIH2122	chr1	38704001	38704720
NCIH2122	chr1	38879210	38901699
NCIH2122	chr1	38879210	38910802
NCIH2122	chr1	38898822	38904689
NCIH2122	chr1	38899172	38899718
NCIH2122	chr1	121400365	121411080
NCIH2122	chr1	121454506	121466507
NCIH2122	chr1	121469351	121487362
NCIH2122	chr1	121499066	121509570
NCIH2122	chr1	121508633	121509384
NCIH2122	chr1	121550377	121553482
NCIH2122	chr8	125536525	125537083
NCIH2122	chr8	125544653	125545135
NCIH2122	chr8	125663351	125665061
NCIH2122	chr8	125663351	125694927
NCIH2122	chr8	125687920	125694762
NCIH2122	chr8	125687920	125694927
NCIH2122	chr8	125693033	125693587
NCIH2122	chr8	126809786	126823036
NCIH2122	chr8	126841901	126924614
NCIH2122	chr8	126963211	126998441
NCIH2122	chr8	126963211	127053708
NCIH2122	chr8	127037055	127038030
NCIH2122	chr8	127191150	127196006
NCIH2122	chr8	127510214	127514718
NCIH2122	chr8	127510214	127526305
NCIH2122	chr8	127512499	127513404
NCIH2122	chr8	127568607	127573442
NCIH2122	chr8	127568607	127641401
NCIH2122	chr8	127586517	127741976
NCIH2122	chr8	127713044	127741976
NCIH2122	chr8	127713044	127784646
NCIH2122	chr8	127715332	127741976
NCIH2122	chr8	127731282	127731654
NCIH2122	chr8	127734352	127741976
NCIH2122	chr8	127783381	127817048
NCIH2122	chr8	127798227	127817048
NCIH2122	chr8	127818658	127851995
NCIH2122	chr8	127818658	127891128
NCIH2122	chr8	127928131	127941993
NCIH2122	chr8	128391259	128397013
NCIH2122	chr8	128391259	128640313
NCIH2122	chr8	128393910	128397013
NCIH2122	chr8	128466177	128640313
NCIH2122	chr8	128466177	128771826
NCIH2122	chr8	128564888	128565348
NCIH2122	chr8	128622371	128623398
NCIH2122	chr8	128637443	128640313
NCIH2122	chr8	128709531	128729407
NCIH2122	chr8	128709531	128742134
KYSE410	chr7	40900074	40951955
NCIH2030	chr2	210002161	210196894
NCIH2030	chr17	82211733	82213949
EFM192A	chr9	30672820	30831680
EFM192A	chr9	30674022	30692178
GI1	chr3	195944168	195945156
GI1	chr5	441905	486912
GI1	chr5	487518	493621
GI1	chr5	487518	494690
GI1	chr5	503024	1924476
GI1	chr5	1925088	1962816
GI1	chr5	1925088	1963877
GI1	chr5	1963673	1963868
MFE280	chr1	151229626	151587981
MFE280	chr19	34809136	35124500
MKN45	chr7	112632637	112632719
MKN45	chr7	113638336	113664805
MKN45	chr7	113668925	113669104
MKN45	chr7	113669146	113669152
MKN45	chr7	113669146	113670225
MKN45	chr7	113669146	117171375
MKN45	chr7	113670297	113776120
MKN45	chr7	113782152	117171375
MKN45	chr7	116052290	119191193
MKN45	chr7	117253833	117254420
MKN45	chr7	118783773	118789635
MKN45	chr7	119091142	119191193
MKN45	chr7	119194700	119810067
MKN45	chr7	119194700	122471225
MKN45	chr7	119482750	119608037
MKN45	chr7	119482750	119810067
MKN45	chr7	119544686	119545547
MKN45	chr7	119809880	121494920
MKN45	chr7	120485573	120814861
MKN1	chr20	49512212	49888331
MKN45	chr11	24115653	24116304
MKN45	chr11	24115733	24115741
MKN45	chr11	24115733	24116401
MKN45	chr11	24117938	24118092
MKN45	chr11	26907984	28060609
MKN45	chr11	27014235	28061133
MKN45	chr11	27166414	27199516
MKN45	chr11	87884066	87884071
MKN45	chr11	87884067	87884071
MKN45	chr11	91001108	91001818
MKN45	chr11	96209722	97440966
MKN45	chr11	99012336	99012842
MKN45	chr11	99012336	99012846
NCIH1792	chr8	127610837	128452922
NCIH1792	chr8	127675234	128380344
NCIH1792	chr8	128459020	128690230
